"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","의료기관종별명","의료인수","입원실수","병상수","총면적","진료과목내용","진료과목내용명","지정취소일자","완화의료지정형태","완화의료담당부서명","구급차특수","구급차일반","총인원","구조사수","허가병상수","최초지정일자"
"3040000","PHMA219903040033021200001","19900501","","03","폐업","03","폐업","20150730","20141112","20150731","","02-463-2311","","143916","서울특별시 광진구 화양동 21번지 20호","서울특별시 광진구 동일로30길 9 (화양동)","143916","최차혜병원","20151223081013","I","2018-08-31 23:59:59.0","병원","205926.271282258    ","449507.22510766     ","병원","21","21","36","3750.74","110 109 101 122 111 114 401","치과 피부과 소아청소년과 가정의학과 내과 마취통증의학과 산부인과","","","","0","0","","","0",""
"3040000","PHMA220123040033021200001","20120530","","01","영업/정상","13","영업중","","","","","3425-8200","","","서울특별시 광진구 능동 222번지 13호 외 222-14","서울특별시 광진구 천호대로 568 (능동)","04985","연세무척나은병원","20190329171513","U","2019-03-31 02:40:00.0","병원","207070.392315692    ","450446.773797063    ","병원","28","9","41","1744.22","105 101 109 120 106 116 119","진단검사의학과 영상의학과 신경외과 재활의학과 마취통증의학과 내과 정형외과","","","","0","0","","","0",""
"3040000","PHMA220083040033021200001","20080110","","03","폐업","03","폐업","20080623","","","","463-6600","","143916","서울특별시 광진구 화양동 24번지 17호","서울특별시 광진구 동일로 154 (화양동)","","동부병원","20081206094549","I","2018-08-31 23:59:59.0","병원","205799.162717309    ","449285.820248663    ","병원","2","11","55","753.28","122 101 104 102","신경과 외과 내과 가정의학과","","","","0","0","","","0",""
"3040000","PHMA220093040033021200001","20091202","","03","폐업","03","폐업","20110617","","","","453-1275","","143824","서울특별시 광진구 구의1동 234번지 14호","서울특별시 광진구 광나루로 506 (구의동)","","광진구의한방병원","20140924164833","I","2018-08-31 23:59:59.0","한방병원","207501.564265218    ","449169.370576213    ","한방병원","8","14","52","1156","304 301 307 302 308 305 303 306","한방재활의학과 한방소아과 한방신경정신과 침구과 한방부인과 사상체질과 한방내과 한방안?이비인후?피부과","","","","0","0","","","0",""
"3040000","PHMA220193040033021200001","20190701","","01","영업/정상","13","영업중","","","","","02-456-8898","","","서울특별시 광진구 자양동 685번지","서울특별시 광진구 자양로 38 편안한요양병원 (자양동)","05112","편안한요양병원","20200514095344","U","2020-05-16 02:40:00.0","요양병원(일반요양병원)","207574.350933065    ","447709.275315842    ","요양병원(일반요양병원)","5","68","348","6747.51","308 306 301 122 120 115 107 106 105 104 102 101","내과 신경과 외과 정형외과 신경외과 흉부외과 비뇨의학과 재활의학과 가정의학과 한방내과 한방재활의학과 침구과","","","","0","0","","","0",""
"3040000","PHMA220183040033021200001","20120816","","01","영업/정상","13","영업중","","","","","02-464-2700","","","서울특별시 광진구 자양동 24번지 9호","서울특별시 광진구 동일로 92-1 B1~2 3~7층 (자양동)","05071","서울프라임병원","20200504081821","U","2020-05-06 02:40:00.0","병원","205558.67706739     ","448728.056778367    ","병원","12","20","59","2224.5","122 116 111 106 105 101","내과 정형외과 신경외과 소아청소년과 영상의학과 가정의학과","","","","0","0","","","0",""
"3040000","PHMA220173040033021200001","20171211","","01","영업/정상","13","영업중","","","","","02-461-6602","","","서울특별시 광진구 화양동 24번지 17호","서울특별시 광진구 동일로 154 (화양동)","05013","동부참사랑요양병원","20190724103728","U","2019-07-26 02:40:00.0","요양병원(일반요양병원)","205799.162717309    ","449285.820248663    ","요양병원(일반요양병원)","6","42","147","3010.69","308 306 302 301 122 120 106 105 104 102 101","내과 신경과 외과 정형외과 신경외과 재활의학과 가정의학과 한방내과 한방부인과 한방재활의학과 침구과","","","","0","0","","","0",""
"3040000","PHMA219823040033021200001","19821116","","01","영업/정상","13","영업중","","","","","1588-1533","","143729","서울특별시 광진구 화양동 4번지 12호  4번지19호","서울특별시 광진구 능동로 120-1 (화양동)","05030","건국대학교병원","20191120151808","U","2019-11-29 02:40:00.0","종합병원","206303.03222946     ","448689.878161826    ","종합병원","1244","239","844","83457.96","404 403 402 125 123 122 120 119 118 117 116 115 114 113 112 111 110 109 108 107 106 105 104 103 102 101","내과 신경과 정신건강의학과 외과 정형외과 신경외과 흉부외과 성형외과 마취통증의학과 산부인과 소아청소년과 안과 이비인후과 피부과 비뇨의학과 영상의학과 방사선종양학과 병리과 진단검사의학과 재활의학과 가정의학과 핵의학과 응급의학과 구강악안면외과 치과보철과 치과교정과","","","","0","0","","","0",""
"3180000","PHMA220013180034021200002","20010427","","03","폐업","03","폐업","","","","","02-2679-5118","","","서울특별시 영등포구 영등포동8가   12-1","","","서울성모병원","20081218184441","I","2018-08-31 23:59:59.0","병원","","","병원","0","0","0","0","101","내과","","","","0","0","","","0",""
"3040000","PHMA220043040033021200001","20040611","","01","영업/정상","13","영업중","","","","","02-452-7272","","143180","서울특별시 광진구 능동 276-2","서울특별시 광진구 천호대로 556 (능동)","04985","광진예치과병원","20180530131451","I","2018-08-31 23:59:59.0","치과병원","206972.721585135    ","450495.893226514    ","치과병원","4","0","0","363.75","401","치과","","","","0","0","","","0",""
"3040000","PHMA219623040033021200001","19620201","","01","영업/정상","13","영업중","","","","","02-2204-0114","","","서울특별시 광진구 중곡동 30번지 1호","서울특별시 광진구 용마산로 127 (중곡동 국립정신건강센터)","04933","국립정신건강센터","20201103164939","U","2019-11-02 00:03:00.0","병원","207510.076791915","451417.864438667","","","","","","","","","","","","","","","",""
"3220000","PHMA220213220033021200002","20210327","","01","영업/정상","13","영업중","","","","","02-556-2010","","","서울특별시 강남구 역삼동 825 미진프라자 21층","서울특별시 강남구 강남대로 390 미진프라자 21층 (역삼동)","06232","서울페이스21치과병원","20210327075022","I","2020-12-02 21:00:00.0","치과병원","202462.604763481","443960.186302868","","","","","","","","","","","","","","","",""
"3220000","PHMA220093220033021200004","20090831","","02","휴업","02","휴업","","20210801","20220731","","02-3438-1114","","","서울특별시 강남구 논현동 59번지","서울특별시 강남구 도산대로 202 (논현동 강남을지병원)","06047","강남을지대학교병원","20210729161337","U","2020-12-06 21:01:00.0","병원","202457.281306385","446353.555989885","","","","","","","","","","","","","","","",""
"3030000","PHMA219723030033021200001","19720424","","01","영업/정상","13","영업중","","","","","02-2290-8114","","","","서울특별시 성동구 왕십리로 222-1 (사근동)","04763","한양대학교병원","20210715112912","U","2020-12-06 23:07:00.0","종합병원","204108.263654233","450698.570810848","","","","","","","","","","","","","","","",""
"3040000","PHMA220113040033021200001","20111226","","01","영업/정상","13","영업중","","","","","02-1577-9844","","143837","서울특별시 광진구 군자동 27번지 2호 지하123456층","서울특별시 광진구 능동로 261 (군자동)","04998","바른본병원","20190514172347","U","2019-05-16 02:40:00.0","병원","206746.708330261    ","450141.931842062    ","병원","28","9","42","1551.59","116 109 106 105","정형외과 신경외과 마취통증의학과 영상의학과","","","","0","0","","","0",""
"3150000","PHMA220013150037021200002","20010801","","01","영업/정상","13","영업중","","","","","02-2605-2114","","","서울특별시 강서구 화곡동 1052번지 6호","서울특별시 강서구 강서로 182 (화곡동)","07702","참요양병원","20210430180340","U","2020-12-05 00:02:00.0","요양병원(일반요양병원)","185764.898845811","448963.082543946","","","","","","","","","","","","","","","",""
"3040000","PHMA220023040033021200001","20020222","","03","폐업","03","폐업","20091202","","","","02-453-1275","","143200","서울특별시 광진구 구의1동 234-14","","","구의한방병원","20091202142630","I","2018-08-31 23:59:59.0","한방병원","","","한방병원","10","0","50","1247","301 302 303 306 308 307 304 304 305","한방신경정신과 한방안?이비인후?피부과 사상체질과 침구과 한방재활의학과 한방소아과 한방부인과 한방내과","","","","0","0","","","0",""
"3050000","PHMA220053050034021200001","20050401","","03","폐업","03","폐업","20090701","","","","02-958-2424","","130020","서울특별시 동대문구 왕산로 318(전농2동 620-56)","","","성바오로한방병원","20090701185539","I","2018-08-31 23:59:59.0","한방병원","","","한방병원","5","7","30","972","301 309","한방응급과 한방내과","","","","0","0","","","0",""
"3050000","PHMA220053050034021200003","20051103","","03","폐업","03","폐업","","","","","02-2246-7773","","130030","서울특별시 동대문구 전농로 37(답십리1동 266-3 2층 3층 267-8 1-3층)","","","의료법인영일의료재단실로암요양병원","20090924085101","I","2018-08-31 23:59:59.0","요양병원(일반요양병원)","","","요양병원(일반요양병원)","0","12","86","769","101 104 111 122 105 110 106 102 115 114 108 116","영상의학과 성형외과 피부과 비뇨의학과 신경과 신경외과 산부인과 정형외과 가정의학과 소아청소년과 외과 내과","","","","0","0","","","0",""
"3050000","PHMA220073050034021200001","20070316","","03","폐업","03","폐업","20120102","","","","02-3299-3400","","130012","서울특별시 동대문구 약령시길 158(청량리2동 235-2)","","","한림대학교임상치의학대학원치과병원","20120102155702","I","2018-08-31 23:59:59.0","치과병원","","","치과병원","0","3","5","5089.71","201 210","예방치과 구강악안면외과","","","","0","0","","","0",""
"3050000","PHMA220073050034021200003","20070518","","03","폐업","03","폐업","20101012","","","","02-2246-7773","","130802","서울특별시 동대문구 전농로 37 39(답십리동 267-8 123층 266-3 234층)","","","의료법인 영일의료재단 실로암요양병원","20140812160236","I","2018-08-31 23:59:59.0","요양병원(일반요양병원)","","","요양병원(일반요양병원)","3","12","86","768.68","101 104 111 122 105 110 102 106 115 114 108 116","영상의학과 성형외과 피부과 비뇨의학과 신경외과 신경과 산부인과 정형외과 가정의학과 소아청소년과 외과 내과","","","","0","0","","","0",""
"3050000","PHMA220073050034021200004","20070612","","03","폐업","03","폐업","20140401","","","","02-2211-2200","","130839","서울특별시 동대문구 벚꽃6길 40(장안동 311-5)지하1층 지상1~6층","서울특별시 동대문구 장한로32길 7 (장안동)","130839","브레인병원","20150226114426","I","2018-08-31 23:59:59.0","병원","206344.162717169    ","452578.5598439      ","병원","39","19","108","3187.44","101 105 106 104 109","마취통증의학과 외과 신경외과 정형외과 내과","","","","0","0","","","0",""
